,Text,Sentiment,Date,Favorites,Retweets,Mentions,HashTags
171,Will the stock market roll over? Or is it a fake-out and continuation? -bearish engulfing candle -declining volume -rejection of 2954 resistance -MACD looks about to crossover bearish $SPY $DJI $NDX #NYSE,negative,2020-05-07 01:36:06+00:00,0,0,,#NYSE
173,"SP500 Elliott Wave Day Trading 7 May 2020 https://youtu.be/QrL9wsZghbc via @YouTube options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, Swing Trading,",neutral,2020-05-06 21:21:47+00:00,0,0,@YouTube,
175,"The 'Sell in May and Go Away' #StockMarket Anomaly is at Confluence with Underrated #Coronavirus Recession Risk, Rekindled US-China Trade Tension, and Unprecedented #Fed Balance Sheet Growth. Latest Forecast: https://www.dailyfx.com/forex/market_alert/2020/05/06/dji-price-dow-jones-stock-market-forecast-should-i-sell-in-may-and-go-away.html #Stocks #Trading $DJI $SPY $SPX $ES_F $YM_F",negative,2020-05-06 20:17:56+00:00,5,11,,#StockMarket #Coronavirus #Fed #Stocks #Trading
178,Big hedge funds are selling stocks today because they know they will have to sell at a lower price next month!! This is why the stock markets are falling!! #SNP #snp500 #stockmarkets #dax #FTSE #nasdaq #dow #DJI #dowjones #WarrenBuffet #hedgefund #forex #DAX30 #SPX #SPX500,negative,2020-05-06 16:08:30+00:00,0,1,,#SNP #snp500 #stockmarkets #dax #FTSE #nasdaq #dow #DJI #dowjones #WarrenBuffet #hedgefund #forex #DAX30 #SPX #SPX500
180,Stock Market News: 2 Scary Words Sink Norwegian Cruise Line Shares @themotleyfool #stocks $NCLH $^DJI $^GSPC $^IXIC $CCL $RCL,neutral,2020-05-06 07:38:32+00:00,0,0,@themotleyfool,#stocks
181,I knew that the stock #markets provide a good opportunity for learning or using #probability &amp; #statistics. But #thermodynamics too....wow! #investing #SNP #DJI #NASDAQ #mutualfunds,neutral,2020-05-06 07:16:00+00:00,0,1,,#markets #probability #statistics #thermodynamics #investing #SNP #DJI #NASDAQ #mutualfunds
182,"#WallStreet set for flat opening: Future show that the #DJ30 will open around the flatline. Yesterday, US markets ended higher. â€” #etoro #dowjones #dji #djia #stockmarket #stocktrader #indicestrader",neutral,2020-05-06 06:54:05+00:00,0,0,,#WallStreet #DJ30 #etoro #dowjones #dji #djia #stockmarket #stocktrader #indicestrader
184,Unemployment may be at around 20% but the stock market (DJI) is floating around 24k. Can we finally stop pretending there is a correlation between the stock market and the health of the working economy? Thanks.,negative,2020-05-05 22:22:08+00:00,0,0,,
185,Big hedge funds are selling stocks whenever a little rise occurs in the stock markets!! It is just just pour away strategy!! #SNP #snp500 #stockmarkets #dax #FTSE #nasdaq #dow #DJI #dowjones #WarrenBuffet #hedgefund #forex #DAX30 #SPX #SPX500,negative,2020-05-05 21:02:39+00:00,2,3,,#SNP #snp500 #stockmarkets #dax #FTSE #nasdaq #dow #DJI #dowjones #WarrenBuffet #hedgefund #forex #DAX30 #SPX #SPX500
186,Stock market looking pretty weak here. Playing it safe and exercising caution. *Very low volume *Market leading charts looking bearish *Index MACD nearing sell signals *Oil rebound overdone (demand is dry and supply is high) *Sell in May? *Covid? $SPY $DJI $NDX #NYSE,negative,2020-05-05 20:34:07+00:00,0,0,,#NYSE
196,"Stock Market Wrap-Up: Buffett Talks Pot, but Hereâ€™s Whoâ€™s Buying Marijuana Stock @themotleyfool #stocks $STZ $CGC $^DJI $^GSPC $^IXIC https://weedcitynews.us/2020/05/04/stock-market-wrap-up-buffett-talks-pot-but-heres-whos-buying-marijuana-stock-themotleyfool-stocks-stz-cgc-dji-gspc-ixic/",neutral,2020-05-05 01:07:22+00:00,1,1,@themotleyfool,#stocks
197,"VIDEO SP500 Elliott Wave Day Trading 5 May 2020 https://youtu.be/Vt4m9s8n4v8 via @YouTube options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, Swing Trading",neutral,2020-05-04 22:41:56+00:00,0,0,@YouTube,
199,"STOCK HIT RESISTANCE AND FALL, TRANSPORTATION SECTOR FORMS TOPPING PATTERN 6/6 https://www.thetechnicaltraders.com/partners/idevaffiliate.php?id=513&amp;url=https://www.thetechnicaltraders.com/tran-spy-setup-intermediate-topping-patterns/ As you can see, this chart below of this yearâ€™s market crash is VERY similar to that of 2000 thus far, itâ€™s based on a similar mindset. #SPY #spx $SPX $SPY $DJIA $DJI $ES",negative,2020-05-04 13:17:31+00:00,0,1,,#SPY #spx
201,stock markets are panicking since last Friday sell off- down 1000 points this weekendâ€” after a 7 week relief bounce for $DJI $SPX $BTC that has suddenly reversed.,negative,2020-05-04 01:15:41+00:00,0,6,,
202,"SP500 Elliott Wave Day Trading 4 May 2020 https://youtu.be/6lfZCvTtqQ8 via @YouTube options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, Swing Trading",neutral,2020-05-04 00:06:08+00:00,0,0,@YouTube,
203,ð——ð—¼ð˜„ ð—¨ð—½ð—±ð—®ð˜ð—²: $DJI Weekly. Backtested 24K the past 3 weeks. Prior 2 recessions and last depression (w/ #ElliottWave) shown after first bounce. Turn next week or 26K? Featured chart from http://www.guruhaven.com $YM_F $DIA $SPX $SPY $ES_F $NDX $QQQ $NQ_F $VIX #StockMarket ,neutral,2020-05-03 19:39:06+00:00,4,21,,#ElliottWave #StockMarket
204,IS THE STOCK MARKET IN A 'COMPLACENCY' PHASE? - CryptoManiac101 - #DJI TradingView ,negative,2020-05-03 15:44:23+00:00,0,1,,#DJI
205,$SPX $DJI $QQQ What the Hell is the Stock Market Doing? https://www.pragcap.com/what-the-hell-is-the-stock-market-doing/ via @cullenroche,negative,2020-05-03 15:28:51+00:00,0,0,@cullenroche,
208,IS THE STOCK MARKET IN A COMPLACENCY PHASE? - CryptoManiac101 for TVC:DJI by CryptoManiac101 $BTC https://www.tradingview.com/chart/DJI/glA7uyii-IS-THE-STOCK-MARKET-IN-A-COMPLACENCY-PHASE-CryptoManiac101,negative,2020-05-02 21:04:41+00:00,1,1,,
209,IS THE STOCK MARKET IN A 'COMPLACENCY' PHASE? - CryptoManiac101 - #DJI chart http://www.tradingview.com/chart/DJI/glA7uyii-IS-THE-STOCK-MARKET-IN-A-COMPLACENCY-PHASE-CryptoManiac101/,negative,2020-05-02 21:00:40+00:00,0,16,,#DJI
213,"$DJI 23,581 - 648 - 2.68% For the year, only 10.22% under, pointing to a Recession. The problem is that we have NO ECONOMY and 30,000,000 NEW unemployed. Stock markets inflated by FED + Congress Actions. Starting next week we'll probably experience resolution of the imbalance.",negative,2020-05-02 05:33:50+00:00,0,0,,
216,"With #Trump once again raising the spectre of tariffs against China the #stockmarket gulped and promptly fell over 500 #DJI. Key breakpoint is 23,000 #DJI and 2225 S&amp;P 500. Note #stockmarket gapped down this AM. #Gold has caught a bid and #goldstocks up 2-3%. Repeat of 2018?",negative,2020-05-01 16:46:32+00:00,0,1,,#Trump #stockmarket #DJI #DJI #stockmarket #Gold #goldstocks
217,Stock market doesn't reflect real economy at all... We can have 50% unemployment and DJI might be still going up fueled by free cash from central banks. FED can flood Wall-Street with quadrillion dollars and pomp stocks by 1000% if they decide to do it so.,negative,2020-05-01 13:30:16+00:00,0,9,,
218,Mutli year potential outlook on global stock markets led by US - #DJI chart ,neutral,2020-05-01 03:14:39+00:00,0,0,,#DJI
219,"Everyone knows that they're making massive revenue. The stock can tank regardless if the rest of the market tanks. The DJI and SPY are what Bitcoin is the crypto market, if they fall it won't matter if your company is great, the stock market is overvalued af regardless of Amazon",neutral,2020-04-30 19:53:31+00:00,0,2,,
220,Stock Market News: Why Tesla and Facebook Are Soaring @themotleyfool #stocks $FB $TSLA $^DJI $^GSPC $^IXIC ,neutral,2020-04-30 18:33:25+00:00,0,3,@themotleyfool,#stocks
221,"Again, as was with my DJI chase, -107 is value for a mark I think the S&amp;P index will stay above for the next 3hrs. I don't see this 2900 mark being a very contentious threshold. #StockMarket #SP500 1.6u - S&amp;P 500: Closing number at end of the trading day: Over 2900 (-107) https://twitter.com/SparkAlMac/status/1255848713806917632",negative,2020-04-30 16:56:06+00:00,1,0,,#StockMarket #SP500
223,"A strong week for US indices, $INX $DJI $IXIC. We note, however, the deviation of price of major indices with volume, momentum and market breadth. We reiterate caution when trading indices and favor stock picking of fundamentally strong companies. ",neutral,2020-04-30 15:04:01+00:00,0,0,,
224,Dow 27K in the next few months is where I would be looking. Most hated stock market rally ever. $DIA $DJIA $DJI ,negative,2020-04-30 13:50:01+00:00,1,3,,
225,#tradingstrategy looking for exit opportunities for $BTC possible buying opportunity for $AAPL today but need to check the charts closer #NYSE #DowJones #NASDAQ #SP500 $DJI $SPX $NDX #trading @tradingview #StockMarket #stockstowatch,negative,2020-04-30 13:05:20+00:00,0,0,@tradingview,#tradingstrategy #NYSE #DowJones #NASDAQ #SP500 #trading #StockMarket #stockstowatch
230,"Small Business Armageddon, It Was All A Lie! 90% of Small Businesses Die... https://youtu.be/cHuhzBKQucM $spy $spx #COVID19 $ndx $qqq $rty $Iwm $trans $dia $dji $vix $es_f #StockMarket",negative,2020-04-30 03:26:05+00:00,0,1,,#COVID19 #StockMarket
231,Why Is the Stock Market Hanging Its Hopes on Gilead's Remdesivir? @themotleyfool #stocks $GILD $LLY $^DJI $RHHBY $BAYRY https://www.fool.com/investing/2020/04/26/why-is-the-stock-market-hanging-its-hopes-on-gilea.aspx,neutral,2020-04-30 02:36:58+00:00,0,0,@themotleyfool,#stocks
232,"Once and for all. The Billionaires & Millionaires money on #WallStreet #StockMarket #DowJone has NOTHING to do with the #Economy on Main Street of the #workingclass!! Dow Jones Industrial Average INDEXDJX: .DJI 24,633.86 +532.31 (2.21%) Apr 29, 5:10 PM EDT #wiunion #WI01",neutral,2020-04-29 22:39:02+00:00,0,0,,#WallStreet #StockMarket #DowJone #Economy #workingclass #wiunion #WI01
233,"SP500 Day Trading Elliott Wave 30 April 2020 https://youtu.be/4gfHD_PQx54 via @YouTube Emini, (ES), SPY,SPX, SPY, Futures, Index, US30 CFD Trading,Technical Analysis, CFDs, Day Trading,CFDS, options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, Swing Trading",neutral,2020-04-29 21:12:48+00:00,0,0,@YouTube,
234,Why Is the Stock Market Hanging Its Hopes on Gilead's Remdesivir? @themotleyfool #stocks $GILD $LLY $^DJI $RHHBY $BAYRY,neutral,2020-04-29 20:56:25+00:00,0,0,@themotleyfool,#stocks
235,"Despite what appears as a very impressive #stockmarket #rally we are still below the 200 DMA for both the #DJI &amp; S&amp;P 500. Reversal points for #DJI is 26,000 and for S&amp;P 500 3100. Above those levels new highs possible. Overall this still has look of #bearmarket rally.",negative,2020-04-29 19:56:22+00:00,0,0,,#stockmarket #rally #DJI #DJI #bearmarket
239,Caught the perfect us stock market bottom. $spx $dji ,negative,2020-04-29 15:13:54+00:00,0,10,,
240,Here is how accurate my charting is .. #DOW $DJI Chart Analysis! https://www.tradingview.com/chart/DJI/HiNuwhyy-DOW-Possible-scenarios-DOW-DJI/ #stocks #StockMarket ,neutral,2020-04-29 14:33:37+00:00,1,3,,#DOW #stocks #StockMarket
242,"PART 3 US STOCK MARKET ENTERS TWILIGHT ZONE https://www.thetechnicaltraders.com/partners/idevaffiliate.php?id=513&amp;url=https://www.thetechnicaltraders.com/us-stock-market-enters-twilight-zone/ Currently, the $SPY is trading very near to the 283 level and we believe this level may turn into massive resistance over the next 5 to 10+ days $SPX #SPY $DJIA $DJI $ES $ES_F #stocks #finance",neutral,2020-04-29 13:56:39+00:00,1,0,,#SPY #stocks #finance
243,"PART 1 US STOCK MARKET ENTERS TWILIGHT ZONE https://www.thetechnicaltraders.com/partners/idevaffiliate.php?id=513&amp;url=https://www.thetechnicaltraders.com/us-stock-market-enters-twilight-zone/ The US stock market has rallied substantially since the bottom on March 23, 2020. What will happen next and how should you prepare for the next big move? $SPX $SPY $DJIA $DJI $ES $ES_F #stocks #finance",neutral,2020-04-29 13:56:38+00:00,1,3,,#stocks #finance
244,Stock Market Wrap-Up: Why Airlines Took Off Today @themotleyfool #stocks $JBLU $DAL $AAL $^DJI $^GSPC $^IXIC $LUV $UAL $ALK $SAVE $HA,neutral,2020-04-29 05:54:37+00:00,0,2,@themotleyfool,#stocks
245,The Dow vs. Global Stock Indices: Why the Lack of Market Participation? - https://go.shr.lc/2VMGDic via @equedia $TSX $NDX $SPX $DJI $CDNX #stockcharts,neutral,2020-04-29 05:51:57+00:00,0,1,@equedia,#stockcharts
246,#NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis,neutral,2020-04-28 23:36:05+00:00,0,0,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis
248,"SP500 VIDEO 29 April 2020 https://youtu.be/waoxDoA633Y via @YouTube Emini, (ES), SPY,SPX, SPY, Futures, Index, US30 CFD Trading,Technical Analysis, CFDs, Day Trading, strategies, cfd trading, options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, Swing Trading",neutral,2020-04-28 22:56:12+00:00,0,0,@YouTube,
249,"Trading should be boring, if I am getting excited I am doing it wrong. #stocks #finance #investing #nasdaq #stock #trading #investing #money #markets #market #economy #business #sp500 #spx #forex $SPX $SPY $DJIA $DJI $ES",neutral,2020-04-28 19:46:14+00:00,0,7,,#stocks #finance #investing #nasdaq #stock #trading #investing #money #markets #market #economy #business #sp500 #spx #forex
250,Stock Market Update: Holding Mixed Trade: The major averages stand virtually unchanged from half an hour ago with the DJI... https://www.briefing.com/in-depth-analysis/Content/Article?ArticleId=SI20200428132928 BRIEFINGcom,neutral,2020-04-28 17:35:03+00:00,0,0,,
252,"Its not clear whether DJI and stock market will collapse next week, but by the end of this year prices r definitely gonna b significantly lower. Investing in stocks now is a foolâ€™s game, itâ€™s too late.Stock prices can't rally forever,especially when they're fueled by a large debt",negative,2020-04-28 06:41:53+00:00,0,0,,
254,#NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis,neutral,2020-04-28 03:53:28+00:00,0,0,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis
255,$DJI Dow Jones 1930s crash vs NOW - eerie similarities https://www.tradingview.com/chart/DJI/B5eGOxJf-DJI-1930s-vs-NOW-Fractal-Repeating-Itself/ #stocks #stockmarket #trading #investing #crash2020 #crash,negative,2020-04-28 02:51:26+00:00,0,0,,#stocks #stockmarket #trading #investing #crash2020 #crash
256,"Picture it, sometime in the future, humanity is wiped out but the trading engines controlled by algos left behind take the stock markets perpetually higher. We're all dead, but the stock market goes up forever. Until the Aliens shut off the computers, lol. $dji $spx $ym $es $nq",negative,2020-04-28 02:18:19+00:00,0,4,,
259,Precise $DJI Prediction https://www.tradingview.com/chart/DJI/HiNuwhyy-DOW-Possible-scenarios-DOW-DJI/ #DJI #StockMarket #stocks,neutral,2020-04-27 19:08:44+00:00,0,2,,#DJI #StockMarket #stocks
260,"Stock Market News: Coronavirus Claims Another Dividend, Another Bankruptcy @themotleyfool #stocks $GM $DO $^DJI $^GSPC $^IXIC ",negative,2020-04-27 18:01:22+00:00,0,2,@themotleyfool,#stocks
264,"""The stock market is never obvious. It is designed to fool most of the people most of the time."" Tech Bubble 2000 - Financial Crisis 2008 - Coronavirus 2020 $SPY $DJI $GDX https://twitter.com/BradHuston/status/1254567052825686017",neutral,2020-04-27 15:57:26+00:00,2,4,,
265,"You want the truth, Chimp? Crypto gives illusion about this correlation with stock market. Bitcoin will hit new low before $DJI does, thereâ€™s nothing we can do about it. We are meant to hit the ground whether people like it or not.",negative,2020-04-27 14:41:31+00:00,0,0,,
266,"The leading topic in our 'Weekly Expectations' update from today is reserved for the Advance #GDP data in the US, scheduled for release on Wednesday. Read here how the data could impact the US #stock and #bonds markets. https://bit.ly/3580onr #trading #spx #DJI #COVID19",neutral,2020-04-27 14:27:02+00:00,0,3,,#GDP #stock #bonds #trading #spx #DJI #COVID19
269,$SIRI exaggerated BULLISH divergence after testing 20 SMA daily. Q1 call Tuesday with same dividend payment expected. #NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis,negative,2020-04-27 01:40:43+00:00,0,0,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis
270,$GRPN Hidden BEARISH divergence just as price is testing the 50 day SMA?!? Price will dump?!?? #NYSE #NASDAQ #StockMarket #dowjones #SP500 $DJI $NDX $SPX #trading @tradingview #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis,negative,2020-04-27 01:33:08+00:00,0,0,@tradingview,#NYSE #NASDAQ #StockMarket #dowjones #SP500 #trading #tradingview #stockstowatch #stocks #TradingSignals #technicalanalysis
281,#StockMarket in the red this week: Percentage (4/20-4/24/2020) $DJI -1.58% $SPX -1.04% $NDX -0.22% Overall still in heavy BULL trend See previous tweet â€”â€” #NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView @tradingview #trading #investingnews #investing,negative,2020-04-24 21:40:52+00:00,0,0,@tradingview,#StockMarket #NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView #trading #investingnews #investing
282,#StockMarket percentages since the crash to present/ lowest percentage since crash (2/24-4/24/2020) $DJI -18.0% / -37.2 % $SPX -15.0% / -34.2 % $NDX - 6.9% / - 28.0 % â€”â€” #NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView @tradingview #trading #investingnews #investing,negative,2020-04-24 21:35:40+00:00,0,1,@tradingview,#StockMarket #NYSE #DowJones #NASDAQ #SP500 #stocks #TradingView #trading #investingnews #investing
284,Bulls vs Coronavirus $SPY $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading #Coronavirus,neutral,2020-04-24 21:09:57+00:00,0,1,,#trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading #Coronavirus
