,Text,Sentiment,Date,Favorites,Retweets,Mentions,HashTags
1091,Both the #stock and #crypto markets had amazing weeks. Which performed better? #cryptocurrency #bitcoin #DJI #Altcoins #trading $BTC $ETH $XRP https://quantifycrypto.net/news/stock-and-cryptocurrency-weekly-performance---march-6--2020,neutral,2020-03-06 21:28:12+00:00,1,4,,#stock #crypto #cryptocurrency #bitcoin #bitcoin #DJI #Altcoins #trading
1092,itâ€™s sad that i get excited for days that are down less than 1% now #StockMarket #stocks $DJI #DowJones,negative,2020-03-06 21:10:13+00:00,0,1,,#StockMarket #stocks #DowJones
1094,"@RNCResearch @GOPChairwoman @SenateGOP @HouseGOP Dude, have you see the fucking stock market!?! #TrumpIsaFailure Dow Jones Industrial Average INDEXDJX: .DJI 25,387.99 âˆ’733.29 (2.81%) Mar 6, 2:37 PM EST",negative,2020-03-06 19:38:50+00:00,1,0,@RNCResearch @GOPChairwoman @SenateGOP @HouseGOP,#TrumpIsaFailure
1096,"Here's something I haven't seen elsewhere. The US mkt is leading on the downside. Atypical. Chart shows Dow (^DJI) vs China (FXI), Developed Mkts (VEA), &amp; Emerging Mkts (VWO). Too early to call a Foreign-beats-US reversion to the mean but interesting. #CoronaVirus #StockMarket ",negative,2020-03-06 15:50:46+00:00,0,3,,#CoronaVirus #StockMarket
1098,BUY #SPX500 #SP500 at 2908 SL 2875 TP 2940/60 Follow me for the Real Time Live trading signals in Global Financial Markets #forexsignal #forexsignals #trading #bitcoin #forextrading #tradingsignals #investing #daytrader #forexmarket #dji #stockmarket #bitcoins #BitcoinCash,positive,2020-03-06 14:20:29+00:00,0,1,,#SPX500 #SP500 #forexsignal #forexsignals #trading #bitcoin #bitcoin #forextrading #tradingsignals #investing #daytrader #forexmarket #dji #stockmarket #bitcoins #BitcoinCash
1106,#DJI #DowJones #SPX #stockstowatch #StockMarket #stocks Here is my bearish scenario. based on the fact that this last wave from 2009 looks a 3-3-3-3-3 ending wave I still hope in the bullish count (already posted; I made also a video) I will try to make a video of this,negative,2020-03-05 21:24:48+00:00,0,2,,#DJI #DowJones #SPX #stockstowatch #StockMarket #stocks
1107,"$DJI Dow Jones Industry - Ichimoku Analysis Why I believe it is likely that the stockmarket will continue to slide down: Price below the Kumo cloud Bearish TK-cross Retest of the Tenkan, likely to see continuation What you say @NorthmanTrader? I'd say: Buy #Bitcoin",negative,2020-03-05 21:24:39+00:00,0,3,@NorthmanTrader,#Bitcoin #Bitcoin
1109,"Dow is set to fall 4800 points!! If current fall sustains, expect 22260 soon. #DJI #StockMarket #Stock2020 #trading #tradingeducation #StockMarketCrash2020 #USA",negative,2020-03-05 19:32:26+00:00,0,1,,#DJI #StockMarket #Stock2020 #trading #tradingeducation #StockMarketCrash2020 #USA
1111,"WATCH: #Dow $DJI freefall 1000+ pts as #coronavirus roil #StockMarket Godfather of Play-Acting, Duplicity, Inherited rich dad Fredâ€™s &gt;$800M, Owes non-US banks #maga-huge $3 Billions! Desperate for #TaxCuts &amp; #FOMC 0% rate since 1980s. #ZIRP #NIRP $SPX",neutral,2020-03-05 18:45:15+00:00,0,0,,#Dow #coronavirus #StockMarket #maga #TaxCuts #FOMC #ZIRP #NIRP
1112,"WATCH: #Dow $DJI freefall more than 1000 points as #coronavirus roil #StockMarket. Godfather of Duplicity, son of rich dad Fred, owing over $3 Billions, djt trump #maga United States to Top the World chart. #1 Globally US #Covid Mortality rate ~10% !",neutral,2020-03-05 18:32:04+00:00,0,0,,#Dow #coronavirus #StockMarket #maga #Covid
1117,The S&P 500 and Dow Jones Industrial Average (DJINDICES:^DJI) each had a rough gain of around 1% and remained in positive territory. Read to find out more on what's cooking in the market. Know More â˜› https://bit.ly/38sl35w #stockmarket #trading #stocks #investing #finance,positive,2020-03-05 06:58:23+00:00,0,0,,#stockmarket #trading #stocks #investing #finance
1119,"Woo hoo, go corporate media venom! My venom stocks were kicking ass today. #StockMarket $DJI $QQQ $SPY #Bernie #SocialismIsCommunism #SocialismKills",positive,2020-03-04 23:25:26+00:00,0,0,,#StockMarket #Bernie #SocialismIsCommunism #SocialismKills
1120,"Mar 4: US Stocks Surge, S&P 500 Index UP 4% https://www.domainmondo.com/p/markets.html #SPX $SPY $SPX #NASDAQ #DJI #stocks #StockMarket #investors #investing",positive,2020-03-04 22:10:45+00:00,9,8,,#SPX #NASDAQ #DJI #stocks #StockMarket #investors #investing
1122,The Dow Jones has now recovered 50% of last week's Stock Market losses. $DJI ,positive,2020-03-04 19:37:02+00:00,1,5,,
1123,"The Stock Market(DJI in particular)'s behavior. Down tremendously last week. Up incredibly on Monday. Down quite a bit on Tuesday. Looks like it will close up quite a bit today. I see this as oscillation from a shock, that will come back to some equillibrium soon before",positive,2020-03-04 19:09:59+00:00,0,0,,
1124,"#DJI #stockmarket biggest bubble ever, and no ones talking about it. this is coming. #the2020recession",neutral,2020-03-04 18:26:53+00:00,0,0,,#DJI #stockmarket #the2020recession
1125,SP500 #sp500 #spx #dow #djÄ± #nasdaq #dax30 #ftse100 #cac40 #kopsi #nikkei225 #hangseng #ssec #usstock #dxy #us30 #fed #us #us30 #stocks #markets #stockmarket #futures #fx #forex #viop #dolar #dollar #usdtry #bist100 #borsa #endeks #index https://youtu.be/noCG0FKP95I @YouTube,neutral,2020-03-04 18:04:20+00:00,1,3,@YouTube,#sp500 #spx #dow #dj #nasdaq #dax30 #ftse100 #cac40 #kopsi #nikkei225 #hangseng #ssec #usstock #dxy #us30 #fed #us #us30 #stocks #markets #stockmarket #futures #fx #forex #viop #dolar #dollar #usdtry #bist100 #borsa #endeks #index
1126,#DJI is probably about to break down. When stock market index derivatives? @FTX_Official,positive,2020-03-04 16:23:45+00:00,0,0,@FTX_Official,#DJI
1127,"$XLF P/C ratio is an astonishing 43.43 #OptionsTrading watch for #Europe close and whether the $DJI #Dow can break through todays highs at 26,644.67 #StockMarket #stocks #StocksToTrade #FederalReserve #Fed for the time being im staying long $GLD through APR 17",positive,2020-03-04 16:09:41+00:00,0,0,,#OptionsTrading #Europe #Dow #StockMarket #stocks #StocksToTrade #FederalReserve #Fed
1132," Tesla's stock performed relatively well today, despite the market being down significantly. $AAPL $NFLX $MSFT $SPX $FB $UBER $LYFT $COST $ADBE $AVGO $NVCN $DJI $MU $NVDA $TLRY $NKE $AMD $GE $BAC $F $ROKU $SNAP $SINA $MTOR $PTON $ADPT $LK $BABA $AMZN $FCAU $TSLA $AMZN",positive,2020-03-03 20:41:43+00:00,1,1,,
1139,$SPX $SPY $DJI The stock market wants cocaine and want it NOW. ,negative,2020-03-03 13:17:57+00:00,0,0,,
1140,Our comprehensive analysis from today examines the current state of the Dow Jones Industrial. You can read it and see how the #trading opportunity on the #DJI can be taken advantage of here: https://trendsharks.com/analyses/the-dows-pullback-a-sign-of-resilience-or-a-frantic-attempt-to-prevent-further-losses #Stocks #StockMarket #tradingeducation #tradingpsychology,neutral,2020-03-03 11:49:57+00:00,1,3,,#trading #DJI #Stocks #StockMarket #tradingeducation #tradingpsychology
1141,Stock Market Worst Week Since 2008! What's Next? $DJI $GLD $IEF $SPX $VIX https://talkmarkets.com/content/bonds/stock-market-worst-week-since-2008-whats-next?post=253083,negative,2020-03-03 09:54:26+00:00,0,2,,
1142,Stock Market Worst Week Since 2008! What's Next? $DJI $GLD $IEF $SPX $VIX https://talkmarkets.com/content/bonds/stock-market-worst-week-since-2008-whats-next?post=253083,negative,2020-03-03 09:54:26+00:00,0,0,,
1144,If Robinhood fucked you over today with that server issue its time to move your funds to better broker with more resources and imo a much better interface https://act.webull.com/i/eeWGgb9iXIxs/mmr/ #StockMarket #trading #Trader #broker $tsla $spce $codx $goog $ibio $msft $dji,neutral,2020-03-02 23:37:38+00:00,0,2,,#StockMarket #trading #Trader #broker
1145,"Stock Market Today: Buy Apple?; Dow Jumps Over 1,290 Points https://investorplace.com/2020/03/stock-market-today-buy-apple-dow-jumps-over-1290-points/ #Apple $AAPL #DOW $DJI #Stocks #ETFs #Dividends #Shares #Equities #Investment #Financial #StockMarket",positive,2020-03-02 23:04:56+00:00,0,1,,#Apple #DOW #Stocks #ETFs #Dividends #Shares #Equities #Investment #Financial #StockMarket
1146,"Deranged Dems and fake news media are now REALLY pissed! Stock market is up nearly 1,300 points today! A SINGLE DAY DJI RECORD! Their wish for a 2020 recession...harming millions of Americans...will now DEFINITELY not be granted! ",positive,2020-03-02 22:59:15+00:00,0,0,,
1147,"Stock market had worst week since 2008, as #SP500 fell 11.5% while #DJI fell 12.4%; Market had its first wakeup call regarding the impact of the #Coronavirus. . . . #StockMarket #Trading #MarketOutlook",negative,2020-03-02 21:07:19+00:00,0,0,,#SP500 #DJI #Coronavirus #StockMarket #Trading #MarketOutlook
1148,$dji is up 5%... LETS GOOO #DowJones #StockMarket ,positive,2020-03-02 21:05:48+00:00,0,1,,#DowJones #StockMarket
1150,"So I literally explained this bounce on both #StockMarket ( $DJI, $SPX) and #Bitcoin market, live, on YouTube yesterday. Just check out the first few minutes of the live-stream starting at 9:35 or so (or click this link!) ",neutral,2020-03-02 19:11:30+00:00,0,4,,#StockMarket #Bitcoin #Bitcoin
1155,I think $BTC will bounce with the stock market. The $DJI has a perfect set-up play for an abanoned baby candlestick reversal (on the 1D) for at least a relief bounce. I believe the $crypto markets will folllow with it.,positive,2020-03-01 18:42:01+00:00,2,18,,
1160,@realDonaldTrump A con man playing checkers. Stock market vs Pandemic. DJI wins. Cough!,positive,2020-03-01 12:26:20+00:00,0,0,@realDonaldTrump,
1163,"The effects of COVID 19 around the world has become devastating and yet there seems to be no solution whatsoever. The US stock market is in a free fall. Itâ€™s been hit harder than it was in the 2008 financial crisis. The Dow Jones Industrial Average (DJI) lost more than 4,000... ",negative,2020-03-01 10:37:29+00:00,0,1,,
1164,$SPX $SPY $DJI Funny how a big part of fintwit is telling us the market will crash next monday because the #cornavirus is a threat to human existence. if we all gonna die why we should be worried about the stock market direction?...remember the WW3 tweets 1 month ago?,negative,2020-03-01 02:22:39+00:00,0,0,,#cornavirus
